date,index_code,index_name,close,pe_ttm,pe_static,pb,dividend_yield,bond_yield
2020-06-22,399324,深证红利,9790.8800,15.2800,15.3300,2.5000,,2.9153
2020-06-23,399324,深证红利,9811.8400,15.3500,15.3900,2.5200,,2.9127
2020-06-24,399324,深证红利,9893.1600,15.4700,15.5100,2.5400,,2.8614
2020-06-29,399324,深证红利,9846.5300,15.4100,15.4500,2.5300,,2.8504
2020-06-30,399324,深证红利,9963.2600,15.6100,15.6600,2.5700,,2.8230
2020-07-01,399324,深证红利,10333.3600,16.2200,16.2700,2.6700,,2.8456
2020-07-02,399324,深证红利,10578.5000,16.6500,16.7000,2.7400,,2.8584
2020-07-03,399324,深证红利,10698.1800,16.8700,16.9200,2.7800,,2.8974
2020-07-06,399324,深证红利,11260.5000,17.8000,17.8500,2.9300,,2.9959
2020-07-07,399324,深证红利,11293.3500,17.8600,17.9100,2.9400,,3.0158
2020-07-08,399324,深证红利,11344.8700,17.9600,18.0200,2.9600,,3.0632
2020-07-09,399324,深证红利,11531.9600,18.2700,18.3300,3.0100,,3.0809
2020-07-10,399324,深证红利,11340.2000,17.9800,18.0500,2.9700,,3.0305
2020-07-13,399324,深证红利,11595.9400,18.4000,18.4600,3.0400,,3.0557
2020-07-14,399324,深证红利,11515.5300,18.2900,18.3500,3.0200,,3.0057
2020-07-15,399324,深证红利,11470.1500,18.2400,18.3000,3.0100,,2.9559
2020-07-16,399324,深证红利,10894.0600,17.3000,17.3500,2.8500,,2.9459
2020-07-17,399324,深证红利,11060.4500,17.5600,17.6100,2.9000,,2.9507
2020-07-20,399324,深证红利,11368.8000,17.6300,18.0400,2.9600,,2.9311
2020-07-21,399324,深证红利,11381.5500,17.6400,18.0700,2.9600,,2.9011
2020-07-22,399324,深证红利,11437.4300,17.7500,18.1700,2.9800,,2.8861
2020-07-23,399324,深证红利,11426.3300,17.6900,18.1000,2.9500,,2.9064
2020-07-24,399324,深证红利,10944.4400,16.9500,17.3500,2.8300,,2.8612
2020-07-27,399324,深证红利,10967.6100,16.9900,17.4100,2.8300,,2.8791
2020-07-28,399324,深证红利,11131.3400,17.2700,17.7000,2.8800,,2.9214
2020-07-29,399324,深证红利,11388.0500,17.6100,18.0500,2.9400,,2.9415
2020-07-30,399324,深证红利,11308.4300,17.5100,17.9400,2.9200,,2.9364
2020-07-31,399324,深证红利,11323.7300,17.5300,17.9600,2.9200,,2.9664
2020-08-03,399324,深证红利,11500.7300,17.8300,18.2600,2.9700,,2.9466
2020-08-04,399324,深证红利,11515.5800,17.8700,18.3100,2.9800,,2.9365
2020-08-05,399324,深证红利,11506.8800,17.8600,18.2900,2.9800,,2.9592
2020-08-06,399324,深证红利,11400.4900,17.7000,18.1200,2.9500,,2.9816
2020-08-07,399324,深证红利,11270.7400,17.5000,17.9200,2.9200,,2.9918
2020-08-10,399324,深证红利,11386.3100,17.6700,18.0900,2.9500,,2.9543
2020-08-11,399324,深证红利,11380.6800,17.6900,18.1200,2.9500,,2.9544
2020-08-12,399324,深证红利,11306.6200,17.5400,17.9800,2.9200,,2.9620
2020-08-13,399324,深证红利,11299.1000,17.5100,17.9600,2.9200,,2.9555
2020-08-14,399324,深证红利,11458.9000,17.8400,18.2900,2.9700,,2.9369
2020-08-17,399324,深证红利,11717.3500,18.2500,18.7100,3.0300,,2.9421
2020-08-18,399324,深证红利,11677.9300,18.2000,18.6600,3.0300,,2.9771
2020-08-19,399324,深证红利,11579.3700,18.0900,18.5400,3.0100,,2.9921
2020-08-20,399324,深证红利,11387.3800,17.7700,18.2300,2.9500,,2.9973
2020-08-21,399324,深证红利,11492.6400,17.9100,18.3900,2.9800,,2.9823
2020-08-24,399324,深证红利,11650.5300,18.0500,18.6100,3.0100,,2.9998
2020-08-25,399324,深证红利,11753.2600,18.2900,18.8100,3.0900,,3.0424
2020-08-26,399324,深证红利,11626.3000,18.1000,18.6100,3.0500,,3.0511
2020-08-27,399324,深证红利,11627.6500,18.1100,18.6300,3.0600,,3.0599
2020-08-28,399324,深证红利,11980.7800,18.7100,19.2100,3.1300,,3.0672
2020-08-31,399324,深证红利,11898.1000,18.6900,19.0600,3.0700,,3.0177
2020-09-01,399324,深证红利,11917.9400,18.7000,19.0700,3.0700,,3.0478
2020-09-02,399324,深证红利,11958.6000,18.7700,19.1400,3.0800,,3.1027
2020-09-03,399324,深证红利,11930.3600,18.7200,19.0900,3.0700,,3.1051
2020-09-04,399324,深证红利,11782.7700,18.4700,18.8400,3.0300,,3.1228
2020-09-07,399324,深证红利,11542.6400,18.0800,18.4400,2.9700,,3.1454
2020-09-08,399324,深证红利,11505.1300,18.0100,18.3700,2.9600,,3.1230
2020-09-09,399324,深证红利,11214.0900,17.5700,17.9300,2.8800,,3.0805
2020-09-10,399324,深证红利,11275.7300,17.6500,18.0100,2.9000,,3.0833
2020-09-11,399324,深证红利,11363.2600,17.7700,18.1300,2.9200,,3.1346
2020-09-14,399324,深证红利,11405.7600,17.8200,18.1800,2.9300,,3.1532
2020-09-15,399324,深证红利,11531.6900,18.0000,18.3600,2.9600,,3.1083
2020-09-16,399324,深证红利,11425.2000,17.8400,18.2000,2.9300,,3.1260
2020-09-17,399324,深证红利,11375.9500,17.7100,18.0700,2.9100,,3.1334
2020-09-18,399324,深证红利,11627.6800,18.1100,18.4800,2.9700,,3.1162
2020-09-21,399324,深证红利,11513.8100,17.9300,18.3000,2.9500,,3.0999
2020-09-22,399324,深证红利,11384.8200,17.7400,18.1000,2.9100,,3.0863
2020-09-23,399324,深证红利,11381.7900,17.7300,18.0900,2.9100,,3.0890
2020-09-24,399324,深证红利,11175.1600,17.4200,17.7800,2.8600,,3.0840
2020-09-25,399324,深证红利,11159.0600,17.4000,17.7600,2.8600,,3.1295
2020-09-28,399324,深证红利,11178.2300,17.4500,17.8000,2.8700,,3.1092
2020-09-29,399324,深证红利,11234.2000,17.5300,17.8800,2.8800,,3.1292
2020-09-30,399324,深证红利,11241.6700,17.5500,17.9100,2.8800,,3.1482
2020-10-09,399324,深证红利,11419.1600,17.8100,18.1700,2.9200,,3.1873
2020-10-12,399324,深证红利,11799.7600,18.4700,18.8400,3.0300,,3.1861
2020-10-13,399324,深证红利,11959.8200,18.6900,19.0700,3.0700,,3.1950
2020-10-14,399324,深证红利,11904.5900,18.5800,18.9500,3.0500,,3.2150
2020-10-15,399324,深证红利,11915.8300,18.6000,18.9700,3.0500,,3.2300
2020-10-16,399324,深证红利,11866.9400,18.5400,18.9100,3.0500,,3.2202
2020-10-19,399324,深证红利,11802.3200,18.4600,18.8300,3.0200,,3.2005
2020-10-20,399324,深证红利,11939.3900,18.0900,19.0300,3.0300,,3.1955
2020-10-21,399324,深证红利,11973.4800,18.1300,19.0800,3.0300,,3.1855
2020-10-22,399324,深证红利,11960.2800,18.0900,19.0700,3.0200,,3.1707
2020-10-23,399324,深证红利,11785.9200,17.7800,18.7900,2.9700,,3.1957
2020-10-26,399324,深证红利,11815.9400,17.7600,18.8400,2.9600,,3.1934
2020-10-27,399324,深证红利,11795.3800,17.7800,18.8600,2.9600,,3.1609
2020-10-28,399324,深证红利,11893.4600,17.8800,19.0100,2.9800,,3.1810
2020-10-29,399324,深证红利,12194.9700,18.2700,19.4800,3.0400,,3.1860
2020-10-30,399324,深证红利,11951.2700,17.7900,19.1000,2.9400,,3.1810
2020-11-02,399324,深证红利,12201.3200,17.8500,19.4300,2.9500,,3.1785
2020-11-03,399324,深证红利,12277.6600,17.9900,19.5800,2.9800,,3.1762
2020-11-04,399324,深证红利,12452.5900,18.2300,19.8300,3.0200,,3.1687
2020-11-05,399324,深证红利,12633.6900,18.4700,20.1000,3.0600,,3.1912
2020-11-06,399324,深证红利,12759.8300,18.6000,20.2300,3.0800,,3.2063
2020-11-09,399324,深证红利,12970.2800,18.9500,20.6200,3.1400,,3.2363
2020-11-10,399324,深证红利,12931.9600,18.9100,20.5700,3.1300,,3.2241
2020-11-11,399324,深证红利,12824.3400,18.7400,20.3900,3.1000,,3.2391
2020-11-12,399324,深证红利,12854.8400,18.7500,20.3900,3.1100,,3.2614
2020-11-13,399324,深证红利,12749.2900,18.5600,20.1900,3.0800,,3.2715
2020-11-16,399324,深证红利,12952.6300,18.8700,20.5300,3.1300,,3.2741
2020-11-17,399324,深证红利,13009.0700,18.9200,20.5800,3.1400,,3.2866
2020-11-18,399324,深证红利,12986.4100,18.8700,20.5300,3.1300,,3.3240
2020-11-19,399324,深证红利,13171.9500,19.1500,20.8300,3.1800,,3.3487
2020-11-20,399324,深证红利,13147.4100,19.1200,20.8000,3.1700,,3.3100
2020-11-23,399324,深证红利,13282.3100,19.2800,20.9800,3.2000,,3.2650
2020-11-24,399324,深证红利,13180.2100,19.1900,20.8700,3.1800,,3.2900
2020-11-25,399324,深证红利,12981.2100,18.8300,20.4800,3.1300,,3.2675
2020-11-26,399324,深证红利,12931.9600,18.8000,20.4500,3.1200,,3.2850
2020-11-27,399324,深证红利,13101.0000,19.0500,20.7200,3.1700,,3.3000
2020-11-30,399324,深证红利,12942.1700,18.7600,20.4100,3.1200,,3.2500
2020-12-01,399324,深证红利,13148.6800,19.0300,20.7000,3.1600,,3.2725
2020-12-02,399324,深证红利,13312.2800,19.2000,20.8900,3.1900,,3.2925
2020-12-03,399324,深证红利,13256.0500,19.1800,20.8700,3.1900,,3.2851
2020-12-04,399324,深证红利,13255.9700,19.2400,20.9300,3.1900,,3.2651
2020-12-07,399324,深证红利,13169.3300,19.1100,20.7900,3.1700,,3.2701
2020-12-08,399324,深证红利,13094.4500,19.0200,20.6900,3.1600,,3.2551
2020-12-09,399324,深证红利,12822.6000,18.6900,20.3300,3.1000,,3.2726
2020-12-10,399324,深证红利,12846.4300,18.7400,20.3800,3.1100,,3.2601
2020-12-11,399324,深证红利,12737.0000,18.5800,20.2100,3.0800,,3.2951
2020-12-14,399324,深证红利,12883.2400,18.8300,20.4800,3.1300,,3.2851
2020-12-15,399324,深证红利,12868.9800,18.7900,20.4400,3.1200,,3.2777
2020-12-16,399324,深证红利,12911.7900,18.8700,20.5200,3.1300,,3.2752
2020-12-17,399324,深证红利,13032.6100,19.0500,20.7200,3.1600,,3.2802
2020-12-18,399324,深证红利,12998.3500,18.9900,20.6500,3.1500,,3.2902
2020-12-21,399324,深证红利,13046.3000,19.0600,20.7300,3.1600,,3.2652
2020-12-22,399324,深证红利,12912.7200,18.8800,20.5300,3.1300,,3.2278
2020-12-23,399324,深证红利,12933.7000,18.8800,20.5400,3.1300,,3.2153
2020-12-24,399324,深证红利,12940.4000,18.9100,20.5600,3.1400,,3.2303
2020-12-25,399324,深证红利,12949.7600,18.9500,20.6100,3.1500,,3.1878
2020-12-28,399324,深证红利,13226.7600,19.3500,21.0300,3.2100,,3.1629
2020-12-29,399324,深证红利,13150.9100,19.2300,20.9100,3.1900,,3.1554
2020-12-30,399324,深证红利,13275.9600,19.4300,21.1200,3.2200,,3.1204
2020-12-31,399324,深证红利,13488.6200,19.7500,21.4700,3.2800,,3.1429
2021-01-04,399324,深证红利,13749.3200,20.1600,21.9100,3.3500,,3.1780
2021-01-05,399324,深证红利,14322.1300,21.0900,22.9200,3.5000,,3.1305
2021-01-06,399324,深证红利,14469.6900,21.3400,23.1900,3.5400,,3.1256
2021-01-07,399324,深证红利,14730.0200,21.7000,23.5800,3.6000,,3.1256
2021-01-08,399324,深证红利,14547.4100,21.3800,23.2400,3.5500,,3.1456
2021-01-11,399324,深证红利,14266.5700,20.9300,22.7500,3.4700,,3.1632
2021-01-12,399324,深证红利,14648.6100,21.5000,23.3700,3.5700,,3.1457
2021-01-13,399324,深证红利,14601.7600,21.3700,23.2300,3.5500,,3.1157
2021-01-14,399324,深证红利,14177.5000,20.7600,22.5600,3.4500,,3.1059
2021-01-15,399324,深证红利,14171.2000,20.7400,22.5400,3.4400,,3.1508
2021-01-18,399324,深证红利,14331.6700,20.9500,22.7600,3.4800,,3.1658
2021-01-19,399324,深证红利,14062.3100,20.6000,22.4000,3.4200,,3.1609
2021-01-20,399324,深证红利,14081.8800,20.6500,22.4400,3.4300,,3.1610
2021-01-21,399324,深证红利,14353.9200,21.0500,22.8800,3.4900,,3.1335
2021-01-22,399324,深证红利,14339.9900,21.0400,22.8700,3.4900,,3.1185
2021-01-25,399324,深证红利,14644.8100,21.5700,23.4300,3.5800,,3.1323
2021-01-26,399324,深证红利,14397.1600,21.2300,23.0600,3.5200,,3.1585
2021-01-27,399324,深证红利,14412.7300,21.2500,23.0900,3.5300,,3.1636
2021-01-28,399324,深证红利,13984.0100,20.6300,22.4100,3.4200,,3.1961
2021-01-29,399324,深证红利,13983.7200,20.6500,22.4400,3.4300,,3.1786
2021-02-01,399324,深证红利,14279.8200,21.0600,22.8700,3.4900,,3.1712
2021-02-02,399324,深证红利,14609.5300,21.3300,23.3100,3.5500,,3.1862
2021-02-03,399324,深证红利,14637.8400,21.3700,23.3600,3.5500,,3.2112
2021-02-04,399324,深证红利,14592.2000,21.3300,23.3100,3.5400,,3.2347
2021-02-05,399324,深证红利,14662.8200,21.4700,23.4700,3.5700,,3.2164
2021-02-08,399324,深证红利,14913.8600,21.8700,23.9000,3.6300,,3.2370
2021-02-09,399324,深证红利,15268.4200,22.3700,24.4500,3.7200,,3.2303
2021-02-10,399324,深证红利,15662.6600,22.9800,25.1100,3.8100,,3.2449
2021-02-18,399324,深证红利,15335.6800,22.4700,24.5600,3.7300,,3.2831
2021-02-19,399324,深证红利,15527.8500,22.7900,24.9000,3.7800,,3.2578
2021-02-22,399324,深证红利,14781.4500,22.2600,23.7000,3.6000,,3.2736
2021-02-23,399324,深证红利,14692.4200,22.1600,23.5900,3.5800,,3.2635
2021-02-24,399324,深证红利,14396.7000,21.7100,23.0500,3.4500,,3.2627
2021-02-25,399324,深证红利,14514.4800,21.8600,23.2100,3.4700,,3.2723
2021-02-26,399324,深证红利,14149.2100,21.2500,22.5700,3.3700,,3.2798
2021-03-01,399324,深证红利,14445.1600,21.6000,23.0600,3.4300,,3.2475
2021-03-02,399324,深证红利,14300.3600,21.3600,22.7500,3.3900,,3.2474
2021-03-03,399324,深证红利,14528.9000,21.7600,23.1800,3.4500,,3.2553
2021-03-04,399324,深证红利,13994.8600,20.9600,22.3300,3.3200,,3.2655
2021-03-05,399324,深证红利,13846.6400,20.8400,22.0900,3.2900,,3.2457
2021-03-08,399324,深证红利,13275.7400,19.9600,21.1600,3.1500,,3.2404
2021-03-09,399324,深证红利,12982.0200,19.5000,20.6700,3.0800,,3.2478
2021-03-10,399324,深证红利,13144.3900,19.7300,20.9100,3.1100,,3.2353
2021-03-11,399324,深证红利,13440.9800,20.0900,21.3200,3.1900,,3.2506
2021-03-12,399324,深证红利,13529.3400,20.2000,21.4300,3.2100,,3.2613
2021-03-15,399324,深证红利,13192.5000,19.6700,20.8800,3.1200,,3.2740
2021-03-16,399324,深证红利,13399.1200,19.9800,21.2000,3.1700,,3.2614
2021-03-17,399324,深证红利,13575.9600,20.2000,21.4400,3.2100,,3.2564
2021-03-18,399324,深证红利,13765.2500,20.4900,21.7400,3.2500,,3.2592
2021-03-19,399324,深证红利,13321.5500,19.8400,21.0500,3.1500,,3.2364
2021-03-22,399324,深证红利,13459.9100,20.1000,21.3300,3.1800,,3.2309
2021-03-23,399324,深证红利,13325.3000,19.9200,21.4000,3.1800,,3.2105
2021-03-24,399324,深证红利,13157.9000,19.6600,21.1200,3.1400,,3.1930
2021-03-25,399324,深证红利,13049.1700,19.4400,20.9700,3.1100,,3.1882
2021-03-26,399324,深证红利,13346.4600,19.9100,21.4700,3.1900,,3.1985
2021-03-29,399324,深证红利,13375.3300,19.9300,21.4100,3.2000,,3.1962
2021-03-30,399324,深证红利,13504.6700,19.8100,21.1400,3.2100,,3.2060
2021-03-31,399324,深证红利,13369.2500,19.5000,20.4700,3.1400,,3.1887
2021-04-01,399324,深证红利,13559.6000,19.7800,20.7600,3.1800,,3.1960
2021-04-02,399324,深证红利,13748.6500,20.0500,20.8400,3.2200,,3.2013
2021-04-06,399324,深证红利,13630.0400,19.8900,20.6700,3.2000,,3.2087
2021-04-07,399324,深证红利,13441.1200,19.5900,20.3600,3.1500,,3.2215
2021-04-08,399324,深证红利,13436.4300,19.6000,20.3800,3.1500,,3.2221
2021-04-09,399324,深证红利,13207.9700,19.2800,20.0400,3.1000,,3.2121
2021-04-12,399324,深证红利,12954.3800,18.9100,19.5800,3.0400,,3.1948
2021-04-13,399324,深证红利,12951.9900,18.9300,19.6400,3.0400,,3.1626
2021-04-14,399324,深证红利,13074.6900,19.0900,19.8100,3.0700,,3.1651
2021-04-15,399324,深证红利,13008.8500,18.5700,19.7100,3.0400,,3.1728
2021-04-16,399324,深证红利,13090.9900,18.6900,19.8500,3.0600,,3.1631
2021-04-19,399324,深证红利,13392.3900,19.0900,20.2500,3.1300,,3.1559
2021-04-20,399324,深证红利,13421.1500,19.2600,20.3900,3.1100,,3.1554
2021-04-21,399324,深证红利,13466.8000,19.2400,20.3900,3.1100,,3.1530
2021-04-22,399324,深证红利,13462.8700,19.3200,20.8100,3.1100,,3.1614
2021-04-23,399324,深证红利,13663.4400,19.5100,21.0300,3.1500,,3.1719
2021-04-26,399324,深证红利,13474.9400,19.2000,20.7600,3.1000,,3.2024
2021-04-27,399324,深证红利,13479.9200,19.1700,20.7600,3.0900,,3.2078
2021-04-28,399324,深证红利,13606.2900,19.0800,20.9000,3.0900,,3.1979
2021-04-29,399324,深证红利,13804.8800,19.2000,21.3700,3.1300,,3.1872
2021-04-30,399324,深证红利,13640.7000,18.4400,19.5600,3.0400,,3.1640
2021-05-06,399324,深证红利,13367.0200,18.0700,19.1700,2.9800,,3.1507
2021-05-07,399324,深证红利,13232.7100,17.9100,19.0000,2.9500,,3.1589
2021-05-10,399324,深证红利,13126.3200,17.7600,18.8300,2.9300,,3.1460
2021-05-11,399324,深证红利,13244.4200,17.9300,19.0100,2.9500,,3.1380
2021-05-12,399324,深证红利,13277.8300,18.0000,19.0900,2.9700,,3.1310
2021-05-13,399324,深证红利,13077.5200,17.7500,18.8300,2.9200,,3.1366
2021-05-14,399324,深证红利,13333.4100,18.1200,19.2200,2.9200,,3.1422
2021-05-17,399324,深证红利,13574.9200,18.4600,19.5700,2.9800,,3.1524
2021-05-18,399324,深证红利,13584.3600,18.4700,19.5900,3.0500,,3.1457
2021-05-19,399324,深证红利,13496.7700,18.3700,19.4800,3.0300,,3.1298
2021-05-20,399324,深证红利,13618.6800,18.5000,19.6200,3.0500,,3.1001
2021-05-21,399324,深证红利,13546.2100,18.4200,19.5300,3.0500,,3.0876
2021-05-24,399324,深证红利,13563.3300,18.4500,19.5700,3.0600,,3.0850
2021-05-25,399324,深证红利,13930.3000,18.9800,20.1300,3.1400,,3.0850
2021-05-26,399324,深证红利,13930.0900,18.9800,20.1300,3.1400,,3.0600
2021-05-27,399324,深证红利,13975.3900,19.0200,20.1700,3.1500,,3.0725
2021-05-28,399324,深证红利,13849.2400,18.8800,20.0200,3.1400,,3.0825
2021-05-31,399324,深证红利,13752.7000,18.7700,19.9000,3.1200,,3.0450
2021-06-01,399324,深证红利,13772.2200,18.8400,19.9800,3.1100,,3.0400
2021-06-02,399324,深证红利,13649.8400,18.6600,19.7900,3.1000,,3.0650
2021-06-03,399324,深证红利,13584.8900,18.5900,19.7100,3.0900,,3.0550
2021-06-04,399324,深证红利,13682.0300,18.7400,19.8700,3.1200,,3.0925
2021-06-07,399324,深证红利,13582.2500,18.6000,19.7200,3.1000,,3.1100
2021-06-08,399324,深证红利,13334.4800,18.2300,19.3300,3.0400,,3.1100
2021-06-09,399324,深证红利,13294.3600,18.2000,19.3000,3.0400,,3.1051
2021-06-10,399324,深证红利,13327.1500,18.2800,19.3800,3.0500,,3.1000
2021-06-11,399324,深证红利,13124.0400,17.9800,19.0700,3.0000,,3.1276
2021-06-15,399324,深证红利,12953.8700,17.6400,18.6800,2.7500,,3.1176
2021-06-16,399324,深证红利,12863.9700,17.4900,18.5200,2.7300,,3.1301
2021-06-17,399324,深证红利,12801.2500,17.4300,18.4500,2.7100,,3.1401
2021-06-18,399324,深证红利,12702.0800,17.2800,18.2900,2.6900,,3.1202
2021-06-21,399324,深证红利,12600.4700,17.2100,18.2300,2.6800,,3.0953
2021-06-22,399324,深证红利,12660.3300,17.3300,18.3500,2.7000,,3.0877
2021-06-23,399324,深证红利,12661.7100,17.2700,18.2800,2.6900,,3.0853
2021-06-24,399324,深证红利,12760.7400,17.4200,18.4500,2.7100,,3.0828
2021-06-25,399324,深证红利,12938.4600,17.6900,18.7300,2.7600,,3.0827
2021-06-28,399324,深证红利,12957.7900,17.7200,18.7600,2.7600,,3.0903
2021-06-29,399324,深证红利,12703.2200,17.3800,18.4000,2.7100,,3.0853
2021-06-30,399324,深证红利,12787.9300,17.4800,18.5100,2.7300,,3.0778
2021-07-01,399324,深证红利,12888.4100,17.6200,18.6600,2.7500,,3.0878
2021-07-02,399324,深证红利,12499.0000,17.0900,18.1000,2.6600,,3.0803
2021-07-05,399324,深证红利,12333.4100,16.8900,17.8800,2.6300,,3.0754
2021-07-06,399324,深证红利,12425.3500,16.9700,17.9700,2.6500,,3.0854
2021-07-07,399324,深证红利,12487.6300,17.0600,18.0600,2.6700,,3.0554
2021-07-08,399324,深证红利,12199.8100,16.6300,17.6100,2.6000,,2.9830
2021-07-09,399324,深证红利,12096.1100,16.4800,17.4500,2.6000,,3.0105
2021-07-12,399324,深证红利,12210.7200,16.6500,17.6300,2.6300,,2.9431
2021-07-13,399324,深证红利,12344.2200,16.8300,17.8200,2.6500,,2.9256
2021-07-14,399324,深证红利,12260.8400,16.7100,17.6900,2.6300,,2.9356
2021-07-15,399324,深证红利,12378.4600,16.9000,17.9000,2.6700,,2.9557
2021-07-16,399324,深证红利,12360.1300,16.8700,17.8700,2.6600,,2.9432
2021-07-19,399324,深证红利,12407.9700,16.9300,17.9200,2.6700,,2.9483
2021-07-20,399324,深证红利,12322.0300,16.8200,17.8100,2.6500,,2.9258
2021-07-21,399324,深证红利,12267.1400,16.7800,17.7700,2.6400,,2.9184
2021-07-22,399324,深证红利,12294.3700,16.8200,17.8100,2.6500,,2.9284
2021-07-23,399324,深证红利,12128.3000,16.6200,17.5900,2.6200,,2.9134
2021-07-26,399324,深证红利,11610.5200,15.8300,16.8200,2.5000,,2.8711
2021-07-27,399324,深证红利,11087.6600,15.0800,16.0200,2.3800,,2.9110
2021-07-28,399324,深证红利,11137.2200,15.1400,16.0800,2.3900,,2.9312
2021-07-29,399324,深证红利,11186.3200,15.2100,16.1500,2.4000,,2.8840
2021-07-30,399324,深证红利,10974.4100,14.8700,15.7900,2.3500,,2.8363
2021-08-02,399324,深证红利,11356.7000,15.3700,16.3300,2.4300,,2.8212
2021-08-03,399324,深证红利,11513.7300,15.5500,16.5200,2.4600,,2.8337
2021-08-04,399324,深证红利,11426.0200,15.4400,16.4000,2.4700,,2.8338
2021-08-05,399324,深证红利,11330.1800,15.2800,16.2300,2.4400,,2.7988
2021-08-06,399324,深证红利,11296.4200,15.2400,16.1900,2.4400,,2.8139
2021-08-09,399324,深证红利,11630.0800,15.7200,16.6800,2.5100,,2.8615
2021-08-10,399324,深证红利,11873.7800,15.9300,17.0800,2.5600,,2.8766
2021-08-11,399324,深证红利,11873.7800,15.9300,17.0800,2.5600,,2.8841
2021-08-12,399324,深证红利,11674.7900,15.6800,16.8100,2.5200,,2.8566
2021-08-13,399324,深证红利,11697.7800,15.7300,16.8400,2.5300,,2.8792
2021-08-16,399324,深证红利,11812.6500,15.8100,16.9700,2.5400,,2.8943
2021-08-17,399324,深证红利,11523.8900,15.3800,16.5400,2.4700,,2.8819
2021-08-18,399324,深证红利,11686.3300,15.5500,16.7800,2.5000,,2.8494
2021-08-19,399324,深证红利,11482.4100,15.5100,16.4900,2.4700,,2.8395
2021-08-20,399324,深证红利,11188.4000,15.0100,16.0400,2.3900,,2.8520
2021-08-23,399324,深证红利,11221.8700,15.0300,16.1200,2.4200,,2.8672
2021-08-24,399324,深证红利,11266.8400,14.8800,16.2100,2.4200,,2.8522
2021-08-25,399324,深证红利,11257.5900,14.9300,16.2500,2.4400,,2.8547
2021-08-26,399324,深证红利,10985.3400,14.5900,15.8500,2.3800,,2.8848
2021-08-27,399324,深证红利,10958.9400,14.5300,15.7900,2.3800,,2.8698
2021-08-30,399324,深证红利,10770.8800,14.0800,15.5800,2.3100,,2.8505
2021-08-31,399324,深证红利,10779.4500,14.0900,15.6000,2.3000,,2.8450
2021-09-01,399324,深证红利,11091.3100,14.4900,16.0300,2.3700,,2.8226
2021-09-02,399324,深证红利,11095.8400,14.4900,16.0300,2.3600,,2.8301
2021-09-03,399324,深证红利,11130.0900,14.5100,16.0600,2.3700,,2.8327
2021-09-06,399324,深证红利,11321.4800,14.7600,16.3400,2.4100,,2.8354
2021-09-07,399324,深证红利,11439.6500,14.9500,16.5500,2.4400,,2.8604
2021-09-08,399324,深证红利,11382.9400,14.8500,16.4400,2.4200,,2.8705
2021-09-09,399324,深证红利,11348.5700,14.8500,16.4400,2.4200,,2.8730
2021-09-10,399324,深证红利,11501.0700,15.0600,16.6700,2.4600,,2.8656
2021-09-13,399324,深证红利,11475.9300,15.0600,16.6600,2.4600,,2.8908
2021-09-14,399324,深证红利,11216.0500,14.7200,16.2900,2.4000,,2.8858
2021-09-15,399324,深证红利,11059.6600,14.5200,16.0700,2.3700,,2.9009
2021-09-16,399324,深证红利,10952.6100,14.3800,15.9200,2.3500,,2.8885
2021-09-17,399324,深证红利,11083.4500,14.5300,16.0800,2.3700,,2.8785
2021-09-22,399324,深证红利,10869.3100,14.2600,15.7800,2.3300,,2.8639
2021-09-23,399324,深证红利,10895.3900,14.2800,15.8000,2.3300,,2.8565
2021-09-24,399324,深证红利,10910.0300,14.2900,15.8200,2.3300,,2.8719
2021-09-27,399324,深证红利,11123.5600,14.5700,16.1300,2.3800,,2.8825
2021-09-28,399324,深证红利,11246.0800,14.7000,16.2700,2.4000,,2.8769
2021-09-29,399324,深证红利,11244.3600,14.6700,16.2300,2.3900,,2.8646
2021-09-30,399324,深证红利,11254.6500,14.6900,16.2600,2.4000,,2.8776
2021-10-08,399324,深证红利,11545.4600,15.0600,16.6700,2.4600,,2.9131
2021-10-11,399324,深证红利,11602.7200,15.1500,16.7700,2.4700,,2.9580
2021-10-12,399324,深证红利,11561.3900,15.0600,16.6700,2.4600,,2.9657
2021-10-13,399324,深证红利,11673.3000,15.2400,16.8800,2.4900,,2.9578
2021-10-14,399324,深证红利,11570.3700,15.1200,16.7500,2.4700,,2.9581
2021-10-15,399324,深证红利,11498.7300,15.0100,16.6200,2.4500,,2.9683
2021-10-18,399324,深证红利,11230.2800,14.6400,16.2000,2.3900,,3.0426
2021-10-19,399324,深证红利,11408.7800,14.8800,16.4600,2.4200,,3.0102
2021-10-20,399324,深证红利,11310.3300,14.7700,16.3400,2.4100,,2.9978
2021-10-21,399324,深证红利,11447.0500,14.8500,16.5100,2.4200,,2.9702
2021-10-22,399324,深证红利,11613.1000,15.0200,16.7000,2.4500,,2.9953
2021-10-25,399324,深证红利,11475.3900,14.8400,16.5300,2.4200,,2.9879
2021-10-26,399324,深证红利,11363.2100,14.7500,16.3900,2.3900,,2.9780
2021-10-27,399324,深证红利,11141.3600,14.5000,16.0900,2.3500,,2.9781
2021-10-28,399324,深证红利,11071.0800,14.0600,15.9800,2.3200,,2.9682
2021-10-29,399324,深证红利,11100.2600,14.1200,16.0100,2.3000,,2.9732
2021-11-01,399324,深证红利,11177.7500,14.0600,16.0300,2.2800,,2.9435
2021-11-02,399324,深证红利,10885.0000,13.6800,15.6100,2.2200,,2.9259
2021-11-03,399324,深证红利,10865.8300,13.6400,15.5800,2.2100,,2.9385
